rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
F2,U4,198,197,194,194,0.980892255892256,0.5882154882154882,0.39267676767676785,0.18234223479229872,0.11731643004475185,0.9235498183222085,0.3952020202020202,0.46472811645328954,1.0,23,0.11616161616161616,72,0.36363636363636365,132,0.6666666666666666,11,0.11028021523423116
U3,U4,198,198,194,194,0.9142255892255893,0.5882154882154882,0.3260101010101011,0.1509822728749662,0.12155622300363199,0.920102005486318,0.34267676767676764,0.41852615379942676,1.0,32,0.16161616161616163,76,0.3838383838383838,143,0.7222222222222222,63,0.09924415562968107
F2,U3,198,197,198,197,0.980892255892256,0.9142255892255893,0.06666666666666676,0.09304077277289337,0.15681628333555422,0.9874238502899624,0.08686868686868685,0.1632993161855452,1.0,128,0.6464646464646465,185,0.9343434343434344,196,0.98989898989899,8,0.08495844301686424
U1,U3,198,198,198,198,0.993939393939394,0.9142255892255893,0.07971380471380474,0.08556825554214763,0.10226682367163416,0.9897852698350188,0.08577441077441074,0.15461929641475375,0.6,128,0.6464646464646465,182,0.9191919191919192,196,0.98989898989899,3,0.0782286888420257
F1,U4,198,194,194,190,0.8167508417508417,0.5882154882154882,0.22853535353535348,0.10111137101497861,0.06709019631681153,0.8931838376576096,0.3234848484848485,0.40281521943702797,1.0,36,0.18181818181818182,84,0.42424242424242425,152,0.7676767676767676,80,0.06840337448210296
F2,F3,198,197,144,144,0.980892255892256,0.3237373737373737,0.6571548821548823,0.1778446996122865,0.19903709527760577,0.7738145987459675,0.6571548821548822,0.7103738681481035,1.0,5,0.025252525252525252,24,0.12121212121212122,49,0.2474747474747475,7,0.06097318699670395
F3,U1,198,144,198,144,0.3237373737373737,0.993939393939394,0.6702020202020202,0.0788402819083882,0.06381232090414801,0.7681653521608343,0.6702020202020201,0.7230162690095744,1.0,4,0.020202020202020204,23,0.11616161616161616,48,0.24242424242424243,3,0.026001365700089648
S1,U4,198,13,194,13,0.015404040404040406,0.5882154882154882,0.5728114478114478,0.05855037089666371,0.05506176650293002,0.24777653865103488,0.5728114478114479,0.6261431744992048,1.0,6,0.030303030303030304,32,0.16161616161616163,72,0.36363636363636365,12,0.02501204817344851
H1,U1,198,184,198,184,0.49890572390572396,0.993939393939394,0.49503367003367005,0.04877035137639467,0.08184561072241729,0.8752255910474479,0.49503367003366994,0.567454641289889,1.0,18,0.09090909090909091,54,0.2727272727272727,92,0.46464646464646464,4,0.02462738534570637
F3,U4,198,144,194,142,0.3237373737373737,0.5882154882154882,0.2644781144781145,0.0340684899282736,0.05172041246186962,0.7145397386210665,0.3715488215488215,0.44816936533240054,1.0,28,0.1414141414141414,73,0.3686868686868687,142,0.7171717171717171,122,0.021410382643475646
