rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
F2,J1,78,0,11,0,0.0,0.03333333333333334,0.03333333333333334,0.0,0.0,0.0,0.03333333333333334,0.09336995618478526,0.4,67,0.8589743589743589,76,0.9743589743589743,78,1.0,0,0.0
F3,J1,78,0,11,0,0.0,0.03333333333333334,0.03333333333333334,0.0,0.0,0.0,0.03333333333333334,0.09336995618478526,0.4,67,0.8589743589743589,76,0.9743589743589743,78,1.0,0,0.0
F1,H1,78,0,52,0,0.0,0.22799145299145296,0.22799145299145296,0.0,0.0,0.0,0.22799145299145296,0.31242662956348466,1.0,26,0.3333333333333333,48,0.6153846153846154,74,0.9487179487179487,0,0.0
F2,H1,78,0,52,0,0.0,0.22799145299145296,0.22799145299145296,0.0,0.0,0.0,0.22799145299145296,0.31242662956348466,1.0,26,0.3333333333333333,48,0.6153846153846154,74,0.9487179487179487,0,0.0
F3,H1,78,0,52,0,0.0,0.22799145299145296,0.22799145299145296,0.0,0.0,0.0,0.22799145299145296,0.31242662956348466,1.0,26,0.3333333333333333,48,0.6153846153846154,74,0.9487179487179487,0,0.0
F1,U3,78,0,65,0,0.0,0.35662393162393163,0.35662393162393163,0.0,0.0,0.0,0.35662393162393163,0.43036872152520156,1.0,13,0.16666666666666666,31,0.3974358974358974,60,0.7692307692307693,0,0.0
F2,U3,78,0,65,0,0.0,0.35662393162393163,0.35662393162393163,0.0,0.0,0.0,0.35662393162393163,0.43036872152520156,1.0,13,0.16666666666666666,31,0.3974358974358974,60,0.7692307692307693,0,0.0
F3,U3,78,0,65,0,0.0,0.35662393162393163,0.35662393162393163,0.0,0.0,0.0,0.35662393162393163,0.43036872152520156,1.0,13,0.16666666666666666,31,0.3974358974358974,60,0.7692307692307693,0,0.0
F1,U4,78,0,68,0,0.0,0.36047008547008547,0.36047008547008547,0.0,0.0,0.0,0.36047008547008547,0.4287271627235439,1.0,10,0.1282051282051282,33,0.4230769230769231,57,0.7307692307692307,0,0.0
F2,U4,78,0,68,0,0.0,0.36047008547008547,0.36047008547008547,0.0,0.0,0.0,0.36047008547008547,0.4287271627235439,1.0,10,0.1282051282051282,33,0.4230769230769231,57,0.7307692307692307,0,0.0
F3,U4,78,0,68,0,0.0,0.36047008547008547,0.36047008547008547,0.0,0.0,0.0,0.36047008547008547,0.4287271627235439,1.0,10,0.1282051282051282,33,0.4230769230769231,57,0.7307692307692307,0,0.0
F1,U1,78,0,76,0,0.0,0.6448717948717948,0.6448717948717948,0.0,0.0,0.0,0.6448717948717948,0.6932827890846748,1.0,2,0.02564102564102564,6,0.07692307692307693,21,0.2692307692307692,0,0.0
F2,U1,78,0,76,0,0.0,0.6448717948717948,0.6448717948717948,0.0,0.0,0.0,0.6448717948717948,0.6932827890846748,1.0,2,0.02564102564102564,6,0.07692307692307693,21,0.2692307692307692,0,0.0
F3,U1,78,0,76,0,0.0,0.6448717948717948,0.6448717948717948,0.0,0.0,0.0,0.6448717948717948,0.6932827890846748,1.0,2,0.02564102564102564,6,0.07692307692307693,21,0.2692307692307692,0,0.0
F1,S1,78,0,77,0,0.0,0.9846153846153846,0.9846153846153846,0.0,0.0,0.0,0.9846153846153846,0.9912437150187146,1.0,1,0.01282051282051282,1,0.01282051282051282,1,0.01282051282051282,0,0.0
F2,S1,78,0,77,0,0.0,0.9846153846153846,0.9846153846153846,0.0,0.0,0.0,0.9846153846153846,0.9912437150187146,1.0,1,0.01282051282051282,1,0.01282051282051282,1,0.01282051282051282,0,0.0
F3,S1,78,0,77,0,0.0,0.9846153846153846,0.9846153846153846,0.0,0.0,0.0,0.9846153846153846,0.9912437150187146,1.0,1,0.01282051282051282,1,0.01282051282051282,1,0.01282051282051282,0,0.0
U1,U2,78,76,2,2,0.6448717948717948,0.005128205128205128,0.6397435897435897,-0.028599372171994587,-0.029712231396733093,0.13858254350998725,0.6397435897435897,0.689574376345888,1.0,2,0.02564102564102564,6,0.07692307692307693,23,0.2948717948717949,2,-0.010303107154269846
H1,J3,78,52,2,1,0.22799145299145296,0.005128205128205128,0.22286324786324782,-0.02125724608569839,-0.011320128542124601,0.10250608536718815,0.22799145299145296,0.3107808839596764,1.0,25,0.32051282051282054,49,0.6282051282051282,74,0.9487179487179487,1,-0.016410775664023138
