rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
H1,U1,104,77,101,77,0.28445512820512825,0.6875,0.40304487179487175,0.5505131973254712,0.5888349940411379,0.8424858309760108,0.4068910256410257,0.467161482174366,1.0,10,0.09615384615384616,31,0.2980769230769231,65,0.625,51,0.3265143178367899
J1,J3,104,20,3,3,0.04230769230769231,0.00576923076923077,0.03653846153846154,0.29994201562550465,0.34408532698771477,0.3396831102433787,0.036538461538461534,0.09405399431259603,0.4,87,0.8365384615384616,102,0.9807692307692307,104,1.0,3,0.28898259582380353
J1,J4,104,20,2,2,0.04230769230769231,0.0038461538461538464,0.038461538461538464,0.24369817513734354,0.2795639220586479,0.2773500981126145,0.038461538461538464,0.09607689228305229,0.4,86,0.8269230769230769,102,0.9807692307692307,104,1.0,2,0.23432516840129186
J1,J5,104,20,2,2,0.04230769230769231,0.0038461538461538464,0.038461538461538464,0.24369817513734354,0.2795639220586479,0.2773500981126145,0.038461538461538464,0.09607689228305229,0.4,86,0.8269230769230769,102,0.9807692307692307,104,1.0,2,0.23432516840129186
H1,J1,104,77,20,18,0.28445512820512825,0.04230769230769231,0.24214743589743593,0.1733620403717504,0.11247613486541266,0.4253595593497786,0.2498397435897436,0.34044104752160376,1.0,34,0.3269230769230769,61,0.5865384615384616,92,0.8846153846153846,17,0.1300493126570775
U3,U4,104,87,91,79,0.361698717948718,0.3703525641025641,0.008653846153846123,0.10745339365840474,0.1215144272639886,0.7338045733756453,0.23173076923076924,0.3188018434460745,1.0,33,0.3173076923076923,67,0.6442307692307693,90,0.8653846153846154,77,0.08255313608948595
S1,U4,104,103,91,91,0.9865384615384615,0.3703525641025641,0.6161858974358974,0.1612928972482259,0.12658706696861965,0.8485926619581526,0.6161858974358974,0.6614640747782319,1.0,3,0.028846153846153848,8,0.07692307692307693,32,0.3076923076923077,2,0.061906488607291844
S1,U3,104,103,87,87,0.9865384615384615,0.361698717948718,0.6248397435897435,0.1521018020595139,0.1180920246687071,0.835618688802786,0.6248397435897436,0.6720634922437296,1.0,2,0.019230769230769232,11,0.10576923076923077,28,0.2692307692307692,2,0.0570625510611093
J1,U1,104,20,101,20,0.04230769230769231,0.6875,0.6451923076923077,0.15367678535429607,0.1312923892615309,0.4450048315622505,0.6451923076923076,0.6959360050154922,1.0,3,0.028846153846153848,10,0.09615384615384616,28,0.2692307692307692,14,0.05452570557282237
U2,U3,104,2,87,2,0.0038461538461538464,0.361698717948718,0.35785256410256416,0.08008823130669669,0.09766518455886009,0.15936606314493765,0.3578525641025641,0.43153287204814383,1.0,17,0.16346153846153846,42,0.40384615384615385,79,0.7596153846153846,2,0.05142845237915604
J4,U3,104,2,87,2,0.0038461538461538464,0.361698717948718,0.35785256410256416,0.08008823130669664,0.09766518455886009,0.15936606314493765,0.3578525641025641,0.43153287204814383,1.0,17,0.16346153846153846,42,0.40384615384615385,79,0.7596153846153846,2,0.051428452379156
J5,U3,104,2,87,2,0.0038461538461538464,0.361698717948718,0.35785256410256416,0.08008823130669664,0.09766518455886009,0.15936606314493765,0.3578525641025641,0.43153287204814383,1.0,17,0.16346153846153846,42,0.40384615384615385,79,0.7596153846153846,2,0.051428452379156
J2,U3,104,9,87,8,0.01730769230769231,0.361698717948718,0.3443910256410257,0.07703908255816312,0.06360782389353749,0.28547835398333204,0.3482371794871795,0.42207072461993456,1.0,19,0.18269230769230768,42,0.40384615384615385,80,0.7692307692307693,8,0.05021120973782843
J3,U4,104,3,91,3,0.00576923076923077,0.3703525641025641,0.36458333333333337,0.021726352852193386,-0.0009859449035778674,0.15485374996730272,0.36458333333333337,0.43475174662855726,1.0,15,0.14423076923076922,43,0.41346153846153844,73,0.7019230769230769,3,0.013805286708164546
J3,U1,104,3,101,3,0.00576923076923077,0.6875,0.6817307692307693,0.030504567113632988,0.022645776258349272,0.16953701499569132,0.6817307692307691,0.7296600894621044,1.0,3,0.028846153846153848,7,0.0673076923076923,24,0.23076923076923078,3,0.009708665110204347
H1,U2,104,77,2,2,0.28445512820512825,0.0038461538461538464,0.2806089743589744,0.009155587025212134,0.024227671366349766,0.11221870988373621,0.2806089743589744,0.3686463167286591,1.0,28,0.2692307692307692,55,0.5288461538461539,91,0.875,2,0.006586447140413024
H1,J2,104,77,9,8,0.28445512820512825,0.01730769230769231,0.26714743589743595,0.005740052155694837,0.02662724403514153,0.2292350976782987,0.2709935897435897,0.36180119794938054,1.0,30,0.28846153846153844,57,0.5480769230769231,92,0.8846153846153846,8,0.004184534816707663
J4,U1,104,2,101,2,0.0038461538461538464,0.6875,0.6836538461538462,0.006759404046912983,-0.0023999135751300495,0.13213428430809845,0.6836538461538461,0.7315026683793805,1.0,3,0.028846153846153848,7,0.0673076923076923,24,0.23076923076923078,2,0.00213831147253305
J5,U1,104,2,101,2,0.0038461538461538464,0.6875,0.6836538461538462,0.006759404046912983,-0.0023999135751300495,0.13213428430809845,0.6836538461538461,0.7315026683793805,1.0,3,0.028846153846153848,7,0.0673076923076923,24,0.23076923076923078,2,0.00213831147253305
J2,S1,104,9,103,9,0.01730769230769231,0.9865384615384615,0.9692307692307691,0.04101867635322853,0.05304177523184069,0.29663739256403276,0.9692307692307692,0.9758625376084955,1.0,1,0.009615384615384616,1,0.009615384615384616,1,0.009615384615384616,0,0.0012621131185608777
J1,S1,104,20,103,20,0.04230769230769231,0.9865384615384615,0.9442307692307692,0.020203083875697955,-0.057368991602761994,0.4227410871611185,0.9442307692307692,0.9537375868735513,1.0,1,0.009615384615384616,1,0.009615384615384616,1,0.009615384615384616,1,0.0011267104469139249
