rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
J1,U4,73,51,71,49,0.24383561643835616,0.4712328767123288,0.2273972602739726,-0.018340498426860186,-0.025102507506751456,0.6574316906726182,0.32602739726027397,0.3937873704814375,0.8,12,0.1643835616438356,32,0.4383561643835616,57,0.7808219178082192,47,-0.01236099346029481
F3,U3,73,55,73,55,0.34520547945205476,0.895890410958904,0.5506849315068492,-0.03506558334717616,-0.016730107795879724,0.7776001710919491,0.5561643835616439,0.6302858668672515,1.0,6,0.0821917808219178,13,0.1780821917808219,29,0.3972602739726027,23,-0.015563354800664486
H1,J1,73,73,51,51,0.6958904109589041,0.24383561643835616,0.452054794520548,-0.031405111556304745,-0.021597541408526218,0.6981565401732863,0.473972602739726,0.5484723491737931,1.0,8,0.1095890410958904,17,0.2328767123287671,37,0.5068493150684932,41,-0.01651994909263154
F2,J2,73,73,49,49,0.9863013698630136,0.21095890410958903,0.7753424657534246,-0.09187344486370455,-0.14866730204194573,0.7150426922017173,0.7753424657534246,0.8044397352637629,1.0,1,0.0136986301369863,1,0.0136986301369863,9,0.1232876712328767,5,-0.020640061585818565
J3,U4,73,44,71,42,0.17808219178082188,0.4712328767123288,0.29315068493150687,-0.039933323984524725,-0.02981165902760943,0.6012036120421518,0.347945205479452,0.42069739881518525,1.0,13,0.1780821917808219,30,0.410958904109589,53,0.726027397260274,41,-0.02603871536525174
J5,S1,73,42,3,2,0.1643835616438356,0.008219178082191782,0.15616438356164383,-0.03362745381552741,-0.0035599413016358964,0.10721125348377948,0.16164383561643836,0.2510252948014144,1.0,32,0.4383561643835616,62,0.8493150684931506,68,0.9315068493150684,2,-0.028191783198770925
F3,S1,73,55,3,2,0.34520547945205476,0.008219178082191782,0.33698630136986296,-0.0607978091350168,-0.058824923582041895,0.12379689211803455,0.3424657534246575,0.43352647609973266,0.8,18,0.2465753424657534,32,0.4383561643835616,54,0.7397260273972602,2,-0.03997664162302474
F1,J2,73,71,49,47,0.8684931506849314,0.21095890410958903,0.6575342465753423,-0.15283822487465448,-0.14858064009175806,0.6718678848990958,0.6794520547945205,0.7312964655650575,1.0,2,0.0273972602739726,7,0.0958904109589041,18,0.2465753424657534,19,-0.04899197893242349
F1,J4,73,71,41,39,0.8684931506849314,0.16164383561643833,0.706849315068493,-0.18905838922969084,-0.24596730150187499,0.5951877460019521,0.7232876712328766,0.7735348501415833,1.0,2,0.0273972602739726,6,0.0821917808219178,16,0.2191780821917808,17,-0.05231478715670899
F1,J5,73,71,42,40,0.8684931506849314,0.1643835616438356,0.7041095890410958,-0.21796008564536337,-0.21989152167177461,0.5922958212962908,0.726027397260274,0.7731805863949781,1.0,2,0.0273972602739726,5,0.0684931506849315,15,0.2054794520547945,17,-0.0597150919576338
J5,U3,73,42,73,42,0.1643835616438356,0.895890410958904,0.7315068493150684,-0.2394347347441459,-0.2158985236051661,0.6159050749226253,0.7424657534246576,0.7774210967319035,1.0,0,0.0,1,0.0136986301369863,11,0.1506849315068493,20,-0.061662644016300575
F1,J3,73,71,44,42,0.8684931506849314,0.17808219178082188,0.6904109589041095,-0.21347056488544736,-0.26708264670964704,0.6220201692140624,0.7068493150684931,0.7606774197952121,1.0,3,0.0410958904109589,6,0.0821917808219178,18,0.2465753424657534,18,-0.06257904230888457
J4,U3,73,41,73,41,0.16164383561643833,0.895890410958904,0.7342465753424656,-0.2731950873411569,-0.24666818519260061,0.6094585212914562,0.7452054794520547,0.780586361969738,1.0,0,0.0,1,0.0136986301369863,11,0.1506849315068493,20,-0.0696086112951441
J3,U3,73,44,73,44,0.17808219178082188,0.895890410958904,0.7178082191780821,-0.2669897706295077,-0.2577422828394111,0.641799601781923,0.7287671232876712,0.765703186530534,1.0,0,0.0,1,0.0136986301369863,12,0.1643835616438356,22,-0.07241640354060619
F1,J1,73,71,51,49,0.8684931506849314,0.24383561643835616,0.6246575342465752,-0.21785558593652593,-0.22387726445118938,0.6767774387100587,0.652054794520548,0.7138550560834395,1.0,4,0.0547945205479452,8,0.1095890410958904,21,0.2876712328767123,20,-0.07580180661353092
F2,H1,73,73,73,73,0.9863013698630136,0.6958904109589041,0.2904109589041095,-0.13636285591867375,-0.14303550764267803,0.9552399469785489,0.3013698630136986,0.36414659098504193,0.8,13,0.1780821917808219,38,0.5205479452054794,59,0.8082191780821918,3,-0.09526720071030632
J2,U3,73,49,73,49,0.21095890410958903,0.895890410958904,0.6849315068493149,-0.3420077385415783,-0.34708555618206394,0.6736085335289708,0.695890410958904,0.7417121991051313,1.0,1,0.0136986301369863,2,0.0273972602739726,17,0.2328767123287671,24,-0.10400783281675398
H1,U3,73,73,73,73,0.6958904109589041,0.895890410958904,0.19999999999999984,-0.14618390405803663,-0.16050543919132101,0.9403738881563195,0.2657534246575342,0.3335159317219026,0.8,17,0.2328767123287671,33,0.4520547945205479,63,0.863013698630137,25,-0.107335030924805
F3,J4,73,55,41,28,0.34520547945205476,0.16164383561643833,0.18356164383561643,-0.16067912535717174,-0.20395549161158183,0.4387230061282342,0.3150684931506849,0.3965605552404358,0.8,14,0.1917808219178082,40,0.547945205479452,57,0.7808219178082192,27,-0.11005419545011765
F3,J2,73,55,49,32,0.34520547945205476,0.21095890410958903,0.13424657534246573,-0.1900803077491238,-0.24018950690790758,0.4877142030546069,0.3205479452054794,0.38959058242956573,0.8,8,0.1095890410958904,43,0.589041095890411,57,0.7808219178082192,31,-0.12915045567611702
J1,U3,73,51,73,51,0.24383561643835616,0.895890410958904,0.6520547945205478,-0.39169773108347133,-0.37007842494133636,0.6845410081155643,0.6684931506849314,0.7214900866993804,1.0,2,0.0273972602739726,3,0.0410958904109589,21,0.2876712328767123,25,-0.12985048071534258
F1,H1,73,71,73,71,0.8684931506849314,0.6958904109589041,0.17260273972602724,-0.19441873914822141,-0.14706687567900353,0.9162623576016645,0.2986301369863013,0.37085609955256565,1.0,14,0.1917808219178082,33,0.4520547945205479,61,0.8356164383561644,20,-0.13635944444368406
F3,J5,73,55,42,28,0.34520547945205476,0.1643835616438356,0.18082191780821916,-0.20967760552997788,-0.24708758380483548,0.41808122941317727,0.32328767123287666,0.4027304071235717,0.8,13,0.1780821917808219,39,0.5342465753424658,56,0.7671232876712328,27,-0.14189142072850558
F3,J1,73,55,51,34,0.34520547945205476,0.24383561643835616,0.1013698630136986,-0.2422454951447134,-0.2828671553155277,0.48019327135835344,0.33698630136986296,0.40204954373365276,0.8,9,0.1232876712328767,36,0.4931506849315068,56,0.7671232876712328,33,-0.16061208171238534
F3,J3,73,55,44,29,0.34520547945205476,0.17808219178082188,0.16712328767123288,-0.25845907458099243,-0.314193414732359,0.421927705307138,0.3260273972602739,0.40341012137451054,0.8,13,0.1780821917808219,37,0.5068493150684932,57,0.7808219178082192,28,-0.17419433519705246
H1,U4,73,73,71,71,0.6958904109589041,0.4712328767123288,0.22465753424657536,-0.5690434648942096,-0.572320391674761,0.7946218120558409,0.36164383561643837,0.4441399261185632,1.0,11,0.1506849315068493,28,0.3835616438356164,49,0.6712328767123288,59,-0.3632524036173995
