rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
J3,U2,125,10,0,0,0.016,0.0,0.016,0.0,0.0,0.0,0.016,0.05656854249492381,0.2,115,0.92,125,1.0,125,1.0,0,0.0
S1,U2,125,10,0,0,0.019600000000000003,0.0,0.019600000000000003,0.0,0.0,0.0,0.019600000000000003,0.07280109889280519,0.4,115,0.92,122,0.976,125,1.0,0,0.0
J2,U2,125,13,0,0,0.021200000000000004,0.0,0.021200000000000004,0.0,0.0,0.0,0.021200000000000004,0.06587867636800242,0.25,112,0.896,124,0.992,125,1.0,0,0.0
J1,U2,125,21,0,0,0.034,0.0,0.034,0.0,0.0,0.0,0.034,0.08306623862918076,0.25,104,0.832,124,0.992,125,1.0,0,0.0
F3,U2,125,89,0,0,0.31120000000000003,0.0,0.31120000000000003,0.0,0.0,0.0,0.31120000000000003,0.4136181814185639,1.0,36,0.288,62,0.496,97,0.776,0,0.0
H1,U2,125,111,0,0,0.38386666666666674,0.0,0.38386666666666674,0.0,0.0,0.0,0.38386666666666674,0.45504822699235836,1.0,14,0.112,48,0.384,91,0.728,0,0.0
U2,U4,125,0,123,0,0.0,0.6565333333333332,0.6565333333333332,0.0,0.0,0.0,0.6565333333333332,0.6977933473139133,1.0,2,0.016,11,0.088,27,0.216,0,0.0
F1,U2,125,123,0,0,0.7865333333333333,0.0,0.7865333333333333,0.0,0.0,0.0,0.7865333333333333,0.8271490528046052,1.0,2,0.016,9,0.072,17,0.136,0,0.0
U2,U3,125,0,125,0,0.0,0.9249333333333334,0.9249333333333334,0.0,0.0,0.0,0.9249333333333334,0.9326390274675168,1.0,0,0.0,0,0.0,1,0.008,0,0.0
F2,U2,125,124,0,0,0.9777333333333333,0.0,0.9777333333333333,0.0,0.0,0.0,0.9777333333333333,0.9832474538769758,1.0,1,0.008,1,0.008,1,0.008,0,0.0
U1,U2,125,125,0,0,0.9904000000000001,0.0,0.9904000000000001,0.0,0.0,0.0,0.9904000000000001,0.9919677414109795,1.0,0,0.0,0,0.0,0,0.0,0,0.0
F2,J5,125,124,8,8,0.9777333333333333,0.0128,0.9649333333333333,-0.006873372215080398,-0.05054743714784824,0.25086020464182707,0.9649333333333333,0.9717898721202828,1.0,1,0.008,1,0.008,1,0.008,1,-0.0002410262523421528
F2,J4,125,124,7,7,0.9777333333333333,0.011200000000000002,0.9665333333333334,-0.01476732759981868,-0.0634934680203873,0.2337986804641341,0.9665333333333334,0.9732705459200723,1.0,1,0.008,1,0.008,1,0.008,1,-0.0004942132303405981
S1,U1,125,10,125,10,0.019600000000000003,0.9904000000000001,0.9708000000000001,-0.033730206405603896,-0.10720015722789163,0.26697558422250234,0.9708,0.9750589725755053,1.0,0,0.0,0,0.0,0,0.0,1,-0.0009849220270436339
F2,S1,125,124,10,10,0.9777333333333333,0.019600000000000003,0.9581333333333334,-0.02792204489406093,-0.036279597235404595,0.2648729251418943,0.9581333333333334,0.9665172298286024,1.0,1,0.008,1,0.008,2,0.016,1,-0.0011690029462313493
H1,U1,125,111,125,111,0.38386666666666674,0.9904000000000001,0.6065333333333334,-0.01136902731087095,0.01985043302141489,0.8418972609471783,0.6065333333333331,0.6565177496119626,1.0,5,0.04,16,0.128,34,0.272,4,-0.004473333279250692
J1,S1,125,21,10,2,0.034,0.019600000000000003,0.0144,-0.004968185943071528,0.020191372287360947,0.10583211949635381,0.047200000000000006,0.10449880382090505,0.4,98,0.784,121,0.968,125,1.0,2,-0.004733687566558552
S1,U3,125,10,125,10,0.019600000000000003,0.9249333333333334,0.9053333333333334,-0.09163797667507287,-0.09828116941067123,0.25568084970927246,0.9053333333333333,0.9167309068399274,1.0,0,0.0,0,0.0,3,0.024,5,-0.008675061791906899
F1,J4,125,123,7,7,0.7865333333333333,0.011200000000000002,0.7753333333333333,-0.04155245262382738,-0.054145745707390856,0.2125276990736738,0.7753333333333333,0.8183981644380415,1.0,3,0.024,9,0.072,18,0.144,5,-0.009335451022819886
J3,U1,125,10,125,10,0.016,0.9904000000000001,0.9744,-0.3723869155846465,-0.286803701842883,0.2623223363156124,0.9744,0.9786521343153551,1.0,0,0.0,0,0.0,2,0.016,2,-0.009533105038966934
J1,U1,125,21,125,21,0.034,0.9904000000000001,0.9564,-0.22569903424310717,-0.1632248647854904,0.3970920573852008,0.9564000000000001,0.9620083159723725,1.0,0,0.0,0,0.0,2,0.016,2,-0.00984047789299944
F1,J2,125,123,13,13,0.7865333333333333,0.021200000000000004,0.7653333333333333,-0.04850237409795929,-0.05514814579310734,0.2917887092023101,0.7653333333333334,0.8103798834840088,1.0,4,0.032,9,0.072,19,0.152,8,-0.011381890454987775
F3,J4,125,89,7,5,0.31120000000000003,0.011200000000000002,0.30000000000000004,-0.022782519832694543,-0.025760183868349315,0.16346559076874947,0.30640000000000006,0.40855844135202984,1.0,36,0.288,64,0.512,97,0.776,5,-0.015801955755956935
J2,U3,125,13,125,13,0.021200000000000004,0.9249333333333334,0.9037333333333334,-0.17267474414254316,-0.15332983363370123,0.2981721106014398,0.9037333333333334,0.9151587597545879,1.0,0,0.0,1,0.008,1,0.008,7,-0.016622822036122146
J4,U3,125,7,125,7,0.011200000000000002,0.9249333333333334,0.9137333333333334,-0.1961709245610634,-0.14048534618891143,0.21023759602837877,0.9137333333333334,0.9238482318841962,1.0,0,0.0,1,0.008,1,0.008,4,-0.016923011758801055
J5,U3,125,8,125,8,0.0128,0.9249333333333334,0.9121333333333334,-0.2184156146014278,-0.17522386310837917,0.2237846791998872,0.9121333333333334,0.9226351150674656,1.0,0,0.0,1,0.008,1,0.008,5,-0.019191452002978785
F3,J2,125,89,13,9,0.31120000000000003,0.021200000000000004,0.29000000000000004,-0.028093747411690122,-0.020924868167830183,0.22459854402769916,0.30280000000000007,0.40395544308747716,1.0,35,0.28,65,0.52,99,0.792,9,-0.01958696069543035
F1,J5,125,123,8,8,0.7865333333333333,0.0128,0.7737333333333333,-0.0883851679201861,-0.06334094005400887,0.21409387868967564,0.7737333333333335,0.8178114425437906,1.0,4,0.032,9,0.072,18,0.144,5,-0.019998617328074092
F1,J3,125,123,10,10,0.7865333333333333,0.016,0.7705333333333333,-0.09967320162654492,-0.10086848513248894,0.23936423315835417,0.7705333333333334,0.8154603335267483,1.0,3,0.024,11,0.088,18,0.144,7,-0.022871677333237833
J3,U3,125,10,125,10,0.016,0.9249333333333334,0.9089333333333334,-0.2586341064568108,-0.2361223903422337,0.24868252067358992,0.9089333333333333,0.920204083644251,1.0,0,0.0,1,0.008,1,0.008,7,-0.023552945961333588
F3,J5,125,89,8,5,0.31120000000000003,0.0128,0.29840000000000005,-0.03474221981744855,-0.03629880409137859,0.16819886467539583,0.30800000000000005,0.4081666326391711,1.0,34,0.272,65,0.52,97,0.776,5,-0.024041616113674395
J1,U3,125,21,125,21,0.034,0.9249333333333334,0.8909333333333334,-0.24788989131794806,-0.23612878749701685,0.3769161279525046,0.8909333333333334,0.9046079568274622,1.0,0,0.0,1,0.008,2,0.016,12,-0.027036524146410862
F3,S1,125,89,10,9,0.31120000000000003,0.019600000000000003,0.2916,-0.041853077071626284,-0.0013894758539314425,0.1760103935545657,0.3012,0.40716090185576514,1.0,40,0.32,63,0.504,98,0.784,9,-0.029246930257652445
J4,U4,125,7,123,7,0.011200000000000002,0.6565333333333332,0.6453333333333332,-0.08768705307409544,-0.11998248460006156,0.19378900827457976,0.6453333333333331,0.6901851603414518,1.0,2,0.016,13,0.104,31,0.248,7,-0.031099674823612537
F2,U1,125,124,125,124,0.9777333333333333,0.9904000000000001,0.012666666666666715,-0.03687417542494693,-0.05060453763311985,0.9926011949127043,0.03186666666666666,0.12045284923524595,1.0,112,0.896,120,0.96,124,0.992,0,-0.03569911836807195
F3,J3,125,89,10,7,0.31120000000000003,0.016,0.2952,-0.055413804914088004,-0.05541925070500233,0.1777946631629873,0.30480000000000007,0.407381884722431,1.0,36,0.288,65,0.52,97,0.776,7,-0.038523677176273974
H1,S1,125,111,10,8,0.38386666666666674,0.019600000000000003,0.36426666666666674,-0.06559070535889415,-0.07680771642618778,0.19318998671461096,0.3714666666666668,0.44673133860172487,1.0,17,0.136,50,0.4,92,0.736,8,-0.04122594467491026
F1,J1,125,123,21,21,0.7865333333333333,0.034,0.7525333333333333,-0.17946595579934982,-0.18620170357206203,0.33853329497029216,0.7525333333333334,0.8028421735033329,1.0,5,0.04,12,0.096,20,0.16,15,-0.04441184186181243
F3,H1,125,89,111,77,0.31120000000000003,0.38386666666666674,0.07266666666666671,-0.07058103353000014,-0.09785416570164876,0.6097242837794395,0.31106666666666677,0.38552417419519736,1.0,21,0.168,62,0.496,103,0.824,72,-0.048625626699934754
J5,U4,125,8,123,8,0.0128,0.6565333333333332,0.6437333333333332,-0.14549949510283142,-0.16509260228250777,0.19033666950012168,0.6437333333333333,0.6899532995468285,1.0,3,0.024,13,0.104,31,0.248,8,-0.05183662012196875
J3,U4,125,10,123,10,0.016,0.6565333333333332,0.6405333333333332,-0.1453700187746654,-0.1734138314910896,0.2188829476867798,0.6405333333333332,0.6876303916753211,1.0,3,0.024,13,0.104,33,0.264,10,-0.05225567608219975
F1,H1,125,123,111,109,0.7865333333333333,0.38386666666666674,0.40266666666666656,-0.1055965415945026,-0.16957701986847787,0.7846001529282927,0.46346666666666675,0.5482781127209885,1.0,14,0.112,34,0.272,71,0.568,59,-0.05665606445017046
F1,F2,125,123,124,122,0.7865333333333333,0.9777333333333333,0.19120000000000004,-0.07829423581747219,-0.024395865655721903,0.9430012428707016,0.2168,0.3421695486158872,1.0,56,0.448,89,0.712,106,0.848,5,-0.06132004549224422
J2,U4,125,13,123,13,0.021200000000000004,0.6565333333333332,0.6353333333333332,-0.20336328919139984,-0.22615509251994015,0.23754776518626614,0.6353333333333332,0.6851390775277351,1.0,4,0.032,14,0.112,33,0.264,13,-0.07415981279179718
F3,J1,125,89,21,14,0.31120000000000003,0.034,0.2772,-0.10754721382000454,-0.09904418584135267,0.24332241110517594,0.2996000000000001,0.4015719113683127,1.0,35,0.28,67,0.536,99,0.792,14,-0.07532606855953117
F2,H1,125,124,111,110,0.9777333333333333,0.38386666666666674,0.5938666666666665,-0.21492705060513406,-0.11860410775952775,0.8266363502950245,0.6098666666666666,0.6588845793376021,1.0,4,0.032,13,0.104,34,0.272,7,-0.08385020667608299
J1,U4,125,21,123,21,0.034,0.6565333333333332,0.6225333333333332,-0.2613425707460801,-0.28305940463849444,0.30433171319382485,0.6225333333333332,0.6771525349251494,1.0,6,0.048,14,0.112,38,0.304,21,-0.0986481090376204
F1,U3,125,123,125,123,0.7865333333333333,0.9249333333333334,0.13840000000000008,-0.13305439540768485,-0.10828047736842861,0.937757359715517,0.2216,0.3273530204534548,1.0,47,0.376,85,0.68,110,0.88,20,-0.10356954138534188
H1,U4,125,111,123,109,0.38386666666666674,0.6565333333333332,0.27266666666666645,-0.8386220299931594,-0.8144291643501687,0.6411300282792962,0.44946666666666674,0.535564084763802,1.0,11,0.088,43,0.344,73,0.584,101,-0.46168938157890066
