antecedent,consequent,antecedent_active_cases,case_support_confidence,mean_consequent_rate_when_active,mean_rate_gap_when_active,cases_with_a_rate_gt_b_rate,cases_with_a_rate_le_b_rate
J1,J4,21,0.3333333333333333,0.06666666666666667,0.13571428571428573,14,7
S1,J1,10,0.2,0.04,0.20500000000000002,8,2
S1,J2,10,0.2,0.04,0.20500000000000002,8,2
H1,J1,111,0.18018018018018017,0.036486486486486495,0.3957957957957959,107,4
U4,J1,123,0.17073170731707318,0.034552845528455285,0.6326558265582655,119,4
F1,J1,123,0.17073170731707318,0.034552845528455285,0.7647696476964768,120,3
F2,J1,124,0.1693548387096774,0.034274193548387094,0.9513440860215054,124,0
U3,J1,125,0.168,0.034,0.8909333333333334,125,0
U1,J1,125,0.168,0.034,0.9564000000000001,125,0
F3,J1,89,0.15730337078651685,0.03202247191011236,0.405056179775281,83,6
J2,S1,13,0.15384615384615385,0.03076923076923077,0.17307692307692307,11,2
J4,S1,7,0.14285714285714285,0.028571428571428574,0.17142857142857143,6,1
J5,S1,8,0.125,0.025,0.17500000000000002,7,1
H1,J2,111,0.10810810810810811,0.022072072072072072,0.4102102102102103,110,1
U4,J2,123,0.10569105691056911,0.021544715447154472,0.6456639566395662,121,2
F1,J2,123,0.10569105691056911,0.021544715447154476,0.7777777777777778,121,2
F2,J2,124,0.10483870967741936,0.021370967741935486,0.964247311827957,124,0
U3,J2,125,0.104,0.021200000000000004,0.9037333333333334,125,0
U1,J2,125,0.104,0.021200000000000004,0.9692000000000001,125,0
F3,S1,89,0.10112359550561797,0.02303370786516854,0.41629213483146066,83,6
F3,J2,89,0.10112359550561797,0.020786516853932586,0.4162921348314608,86,3
J3,S1,10,0.1,0.02,0.18,9,1
S1,J3,10,0.1,0.02,0.225,9,1
S1,J4,10,0.1,0.02,0.225,9,1
S1,J5,10,0.1,0.02,0.225,9,1
J1,S1,21,0.09523809523809523,0.01904761904761905,0.18333333333333335,19,2
H1,J3,111,0.09009009009009009,0.018018018018018018,0.4142642642642644,110,1
