rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
H1,U1,296,259,294,259,0.42567567567567566,0.8898648648648648,0.46418918918918917,0.4416614141409279,0.43094124979033993,0.8711002336749,0.46554054054054056,0.5333474097241492,1.0,25,0.08445945945945946,82,0.27702702702702703,154,0.5202702702702703,57,0.23605012066586076
F3,U3,296,144,283,144,0.2148648648648649,0.7297297297297297,0.5148648648648648,0.47547631073108576,0.5163813384954594,0.7201897130582195,0.5175675675675676,0.594115285927717,1.0,25,0.08445945945945946,67,0.22635135135135134,145,0.48986486486486486,53,0.22938519314999675
H1,J1,296,259,92,89,0.42567567567567566,0.0891891891891892,0.3364864864864865,0.3482463051205903,0.3434850263446194,0.5742249650990843,0.34594594594594597,0.42964473067244124,1.0,55,0.1858108108108108,132,0.44594594594594594,223,0.7533783783783784,77,0.22777190767346717
H1,J3,296,259,57,56,0.42567567567567566,0.0527027027027027,0.37297297297297294,0.3602987209875568,0.3735867378550166,0.5047438496112799,0.37567567567567567,0.45440784157680036,1.0,42,0.14189189189189189,120,0.40540540540540543,214,0.722972972972973,47,0.22494325553547465
H1,J2,296,259,71,69,0.42567567567567566,0.06689189189189189,0.3587837837837838,0.35214395419923467,0.3596172942967038,0.5338741504483223,0.36418918918918924,0.4446377207375716,1.0,46,0.1554054054054054,127,0.42905405405405406,217,0.7331081081081081,58,0.22389693304154037
H1,J5,296,259,52,51,0.42567567567567566,0.0472972972972973,0.37837837837837834,0.3572876474223724,0.37820846712423095,0.4854030482639329,0.3810810810810811,0.4588469685423895,1.0,39,0.13175675675675674,120,0.40540540540540543,210,0.7094594594594594,42,0.2211320844857386
H1,J4,296,259,50,49,0.42567567567567566,0.04594594594594595,0.37972972972972974,0.3471625375069158,0.3706273061815815,0.4767149101334326,0.38243243243243247,0.4606106405220815,1.0,41,0.13851351351351351,117,0.3952702702702703,209,0.706081081081081,40,0.21439632383873042
F2,H1,296,197,259,184,0.6513513513513514,0.42567567567567566,0.2256756756756757,0.3539260138286079,0.33270013051200215,0.7938928872103812,0.4202702702702703,0.5037695740949266,1.0,42,0.14189189189189189,104,0.35135135135135137,182,0.6148648648648649,13,0.20518143234117941
F1,H1,296,194,259,181,0.5405405405405406,0.42567567567567566,0.11486486486486491,0.3087373032950239,0.2863344000155569,0.7592044978903997,0.3635135135135135,0.4514241727951482,1.0,50,0.16891891891891891,120,0.40540540540540543,219,0.7398648648648649,81,0.19650712142156254
F3,U4,296,144,282,142,0.2148648648648649,0.5148648648648648,0.29999999999999993,0.24483767206706247,0.293074168454119,0.6442168321215291,0.3716216216216216,0.44204683621241475,1.0,37,0.125,112,0.3783783783783784,212,0.7162162162162162,123,0.1538506993394379
F3,H1,296,144,259,133,0.2148648648648649,0.42567567567567566,0.21081081081081077,0.20779294355550168,0.22882562877731624,0.6125359489855746,0.31891891891891894,0.4026936331284146,1.0,56,0.1891891891891892,146,0.49324324324324326,240,0.8108108108108109,119,0.14152384263780113
F3,U1,296,144,294,144,0.2148648648648649,0.8898648648648648,0.6749999999999999,0.4077959085463098,0.5068457427412798,0.6811866075464337,0.675,0.7247553175177608,1.0,6,0.02027027027027027,29,0.09797297297297297,71,0.23986486486486486,4,0.13253367027755067
F1,J2,296,194,71,60,0.5405405405405406,0.06689189189189189,0.4736486486486487,0.22731736693677201,0.21895921226613033,0.46389158752117493,0.49121621621621625,0.6359712725111563,1.0,95,0.32094594594594594,117,0.3952702702702703,139,0.46959459459459457,27,0.11565539006985764
